Age,Community_Building,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_Censorship,Primary_Computing_Platform,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet,who,target
50,Dont_Know,0,0,1,0,0,0,0,0,Illinois,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,1,0,0,0,0,0,0,USA,Professional,Married,Dont_Know,4,Win95,English,Primarily_work,White,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Other,6-12_mo,97490,Other
59,More,0,1,0,0,0,0,0,1,British_Columbia,0,0,1,0,0,0,Some_College,Never,Female,$20-29,0,0,0,0,0,0,0,0,1,Canada,Other,Married,Censorship,1,Win95,English,Home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,4-6_yr,92757,Retired
20,More,1,0,0,0,0,0,0,0,Illinois,0,0,0,1,0,0,Some_College,Never,Female,Not_Say,1,0,0,0,0,0,0,0,0,USA,Education,Single,Privacy,3,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,Yes,0,0,1,0,0,0,Other_sources,6-12_mo,93260,College_Student
26,More,0,1,0,0,0,0,0,0,New_Mexico,0,0,0,1,0,0,Some_College,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Married,Navigation,2,Dont_Know,English,School,Hispanic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,1,0,0,Other_sources,Under_6_mo,336,Service_Industry_Occupation
61,Less,0,1,0,0,0,0,0,0,California,0,0,0,1,0,0,Some_College,51-75,Female,$30-39,0,0,0,1,0,0,0,0,0,USA,Computer,Single,Privacy,4,Win95,English,Primarily_home,Not_Say,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Dont_trust,1-3_yr,93261,Other
54,More,0,0,0,0,0,1,0,0,California,0,0,0,1,0,0,Some_College,Never,Female,$75-99,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Taxes,3,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not_Applicable,Heterosexual,Yes,Yes,0,0,0,0,1,0,Yes_regardless,4-6_yr,94058,Other
18,Dont_Know,0,1,0,0,0,0,1,0,Texas,0,0,0,1,0,0,High_School,Never,Female,Not_Say,0,0,0,1,0,0,0,0,0,USA,Education,Single,Dont_Know,1,Win95,English,Home,White,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,1-3_yr,96899,College_Student
36,Dont_Know,0,0,1,0,0,0,0,0,New_York,0,0,0,1,0,0,College,Never,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Computer,Single,Censorship,1,Unix,English,Primarily_work,Not_Say,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Not_say,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,97496,Other
44,Equally,1,1,0,0,0,1,0,0,Pennsylvania,0,0,0,1,0,0,Some_College,Never,Female,$30-39,0,0,0,0,0,0,1,1,1,USA,Other,Single,Privacy,4,,English,Home,Black,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,97498,Other
19,More,1,1,0,0,0,0,0,1,Illinois,0,0,0,1,0,0,Some_College,Over_75,Female,Over_$100,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,1,Macintosh,English,Primarily_home,White,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Bisexual,Yes,Yes,0,0,0,1,1,0,Other_sources,4-6_yr,93264,College_Student
16,Dont_Know,0,0,0,1,0,0,0,0,Hawaii,0,0,0,1,0,0,High_School,Never,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Dont_Know,4,Windows,English,Home,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Heterosexual,No,Yes,0,0,1,0,0,0,Cost_too_high,1-3_yr,91384,Salesperson
58,Equally,1,0,0,0,0,1,0,0,Kentucky,0,0,0,1,0,0,Doctoral,Never,Male,Over_$100,1,0,0,0,0,0,0,0,0,USA,Education,Married,Privacy,1,Win95,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Other_sources,1-3_yr,90788,College_Educator
42,More,1,1,0,0,0,0,0,0,New_Jersey,0,0,0,1,0,0,Some_College,Never,Male,$40-49,1,0,0,0,0,0,0,0,0,USA,Other,Married,Privacy,1,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,91073,Military
24,More,0,1,0,0,0,0,0,0,British_Columbia,0,0,0,1,0,0,High_School,Under_25,Male,$10-19,0,0,0,0,0,0,0,0,1,Canada,Other,Single,Taxes,1,Windows,English,Home,White,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Not_Applicable,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,93270,Service_Industry_Occupation
27,Equally,0,1,0,0,0,0,0,0,Virginia,0,0,0,1,0,0,Masters,Never,Male,$30-39,0,1,0,0,0,0,0,0,0,USA,Computer,Single,Navigation,1,Unix,Chinese,Primarily_work,Asian,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,No,Not_say,Yes,Yes,0,0,0,1,0,0,Other_sources,1-3_yr,91591,Programmer
27,Dont_Know,0,0,1,0,0,0,0,0,New_York,0,0,0,1,0,0,College,51-75,Female,$75-99,0,0,0,0,0,0,0,0,1,USA,Professional,Other,Other,3,Windows,English,Work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr,93437,Other
18,More,0,1,0,0,0,1,0,1,United_Kingdom,0,0,0,1,0,0,Masters,Under_25,Male,$20-29,0,0,0,0,0,1,0,0,1,Europe,Education,Single,Navigation,3,Win95,Chinese,School,Asian,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,No,Heterosexual,Yes,Yes,0,0,0,1,1,0,Other_sources,6-12_mo,95067,College_Student
44,Dont_Know,0,0,1,0,0,0,0,0,Texas,0,0,0,1,0,0,Masters,Never,Female,Not_Say,0,0,0,0,0,0,1,0,0,USA,Computer,Married,Taxes,1,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,Yes,Lesbian,Yes,Yes,0,0,0,0,1,0,Dont_trust,1-3_yr,97166,Other
24,Equally,0,0,0,0,0,1,0,0,Oregon,0,0,0,1,0,0,Masters,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Single,Other,4,,English,Home,White,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,No,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,91303,Programmer
38,More,0,0,0,1,0,0,0,0,California,0,0,0,1,0,0,Some_College,Never,Male,$75-99,0,0,0,0,0,0,0,0,1,USA,Management,Married,Other,1,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo,94223,Vice_President
37,Equally,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,College,Never,Male,Over_$100,0,0,0,1,0,0,0,0,0,USA,Computer,Divorced,Navigation,1,Win95,English,Primarily_work,Hispanic,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,6-12_mo,97856,IS
34,Dont_Know,0,1,0,0,0,0,0,0,British_Columbia,0,0,0,1,0,0,Some_College,Under_25,Female,$20-29,0,0,0,0,0,0,0,0,1,Canada,Management,Other,Censorship,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other,4-6_yr,99052,Other
47,More,0,0,0,1,0,0,0,1,Florida,0,0,0,1,0,0,Masters,Under_25,Male,$20-29,0,0,1,0,0,0,0,0,0,USA,Other,Other,Censorship,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,Yes,Bisexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,99842,Looking
37,More,0,1,0,0,1,1,0,1,Kansas,0,0,0,1,0,0,Some_College,51-75,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Encryption,2,Macintosh,English,Primarily_home,White,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,Yes,Gay_male,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr,63360,Programmer
48,Dont_Know,0,0,1,0,0,0,0,0,Ohio,0,0,0,1,0,0,College,Under_25,Female,$30-39,1,0,0,0,0,0,0,0,0,USA,Other,Divorced,Taxes,1,,English,Home,White,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo,95348,Civil_Servant
Not_Say,Dont_Know,0,0,1,0,0,0,0,0,Virginia,0,0,0,1,0,0,Some_College,NA,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Censorship,2,Win95,English,Home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,Yes,Not_say,Yes,No,0,0,0,0,1,0,Other_sources,1-3_yr,96811,Other
33,More,1,1,0,0,0,0,0,0,Washington,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Management,Separated,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,1-3_yr,98709,Other
30,Less,0,0,0,0,0,1,1,0,Texas,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,0,1,0,USA,Professional,Married,Encryption,4,Macintosh,English,Primarily_work,White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,4-6_yr,94829,Marketing_Professional
19,More,1,1,0,0,0,0,0,0,Florida,0,0,0,1,0,0,Some_College,Never,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Taxes,1,NT,English,Primarily_home,White,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,4-6_yr,99567,College_Student
55,Dont_Know,0,0,1,0,0,0,0,0,Kansas,0,0,0,1,0,0,College,NA,Male,Not_Say,1,0,0,0,0,0,0,1,0,USA,Other,Married,Privacy,4,Win95,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,93273,Other
38,Equally,0,0,1,0,0,0,0,0,Texas,0,0,0,1,0,0,Some_College,Not_Say,Male,Not_Say,0,0,1,0,0,0,0,0,0,USA,Professional,Married,Taxes,1,Unix,English,Primarily_home,White,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,4-6_yr,66805,Engineer
48,Dont_Know,0,0,1,0,0,0,0,0,Iowa,0,0,0,1,0,0,Some_College,NA,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Professional,Married,Dont_Know,4,Windows,English,Work,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,Not_say,No,No,0,0,0,0,0,1,Already_paying,Under_6_mo,57829,Other
52,More,0,0,0,1,0,0,0,0,Hawaii,0,0,0,1,0,0,College,Under_25,Male,$40-49,1,0,0,0,0,0,0,0,0,USA,Other,Other,Privacy,3,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo,98198,Service_Industry_Occupation
25,Equally,0,1,0,1,0,0,0,0,California,0,0,0,1,0,0,Some_College,51-75,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Privacy,1,Win95,English,Home,Indigenous,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,Yes,Heterosexual,No,No,0,1,0,0,0,0,Already_paying,1-3_yr,99408,Broadcast/Media_Professional
66,More,0,1,0,0,0,0,0,0,California,0,1,0,0,0,0,College,Under_25,Male,$30-39,0,0,0,0,0,0,0,1,0,USA,Professional,Married,Navigation,3,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo,96518,Engineer
46,Equally,1,1,0,0,0,1,0,0,Ontario,0,0,0,1,0,0,Masters,Under_25,Male,Not_Say,0,0,0,0,0,1,0,0,0,Canada,Computer,Married,Taxes,1,Macintosh,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr,43444,Programmer
48,Dont_Know,0,0,1,0,0,0,0,0,Colorado,0,0,0,1,0,0,Special,Never,Male,$50-74,0,0,0,0,0,0,1,0,0,USA,Management,Married,Encryption,4,Win95,English,Home,White,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,No,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo,90982,Self_Employed
44,More,1,1,0,0,0,0,0,0,Indiana,0,0,0,1,0,0,High_School,Never,Male,$30-39,0,0,0,0,0,0,0,1,0,USA,Professional,Divorced,Privacy,4,,English,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo,95574,Salesperson
15,More,1,1,0,0,0,0,0,0,Tennessee,0,0,0,1,0,0,Grammar,NA,Male,$75-99,0,0,0,1,0,0,0,1,0,USA,Education,Single,Privacy,1,Win95,English,Home,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,No,No,0,0,1,0,0,0,Already_paying,Under_6_mo,98854,K-12_Student
22,More,0,1,0,0,0,0,0,0,United_Kingdom,0,0,0,1,0,0,College,Under_25,Male,Under_$10,0,0,0,0,0,0,1,0,0,Europe,Other,Single,Privacy,4,Windows,English,Home,White,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Not_say,No,Yes,0,0,0,0,1,0,Already_paying,6-12_mo,91709,Service_Industry_Occupation
40,More,1,1,0,0,0,1,0,0,Maryland,0,0,0,1,0,0,Masters,Over_75,Male,Over_$100,0,0,0,0,1,0,0,1,1,USA,Computer,Married,Privacy,1,Win95,English,Primarily_work,White,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Poor_quality,1-3_yr,91395,Other
42,Equally,0,0,0,0,0,0,0,1,Virginia,0,0,0,1,0,0,College,Never,Female,$75-99,1,0,0,0,0,0,0,0,0,USA,Education,Married,Navigation,3,Win95,English,Primarily_home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,4-6_yr,97491,College_Student
67,Dont_Know,1,0,0,0,0,0,0,0,Virginia,0,0,0,1,0,0,College,Never,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Other,Divorced,Dont_Know,3,Macintosh,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Not_say,Yes,No,0,0,0,0,1,0,Other_sources,1-3_yr,93283,Retired
43,Dont_Know,0,0,1,0,0,0,0,0,California,0,0,0,1,0,0,Some_College,Never,Female,$10-19,0,0,0,0,0,0,0,1,0,USA,Other,Other,Navigation,4,,English,Home,Black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo,93443,Other
23,Equally,0,0,1,0,0,0,0,0,Massachusetts,0,0,0,1,0,0,College,51-75,Male,Over_$100,0,0,0,0,0,1,0,0,0,USA,Computer,Married,Taxes,2,NT,English,Work,Asian,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,Over_7_yr,94361,Other
43,Dont_Know,1,0,0,0,0,0,0,1,Washington,0,0,0,1,0,0,Some_College,Never,Female,$50-74,0,1,0,0,0,0,0,0,0,USA,Education,Married,Dont_Know,2,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,1-3_yr,97405,Other
38,Dont_Know,0,0,1,0,0,0,0,0,Iowa,0,0,0,1,0,0,Special,NA,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Other,Married,Navigation,1,,English,Home,White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Other,Under_6_mo,92289,Other
52,Dont_Know,0,0,1,0,0,0,0,0,Colorado,0,0,0,1,0,0,Special,Never,Male,$30-39,0,0,0,0,0,0,0,1,1,USA,Professional,Married,Navigation,1,,English,Home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,Under_6_mo,32111,Other
30,Dont_Know,0,1,0,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,Some_College,NA,Male,$40-49,0,0,0,1,0,0,0,0,0,USA,Professional,Married,Censorship,1,,English,Home,White,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Dont_trust,Under_6_mo,91311,Other
20,More,0,1,0,1,0,0,0,1,Massachusetts,0,0,0,1,0,0,Some_College,Never,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Management,Other,Censorship,2,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Gay_male,Yes,Yes,0,0,0,0,1,1,Already_paying,4-6_yr,93328,Manager
36,More,1,1,0,0,0,0,0,0,Florida,0,0,0,1,0,0,Some_College,Never,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Dont_Know,4,,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Yes,Not_say,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo,93132,Other
37,More,0,0,0,0,0,1,0,0,Pennsylvania,0,0,0,1,0,0,Doctoral,Under_25,Female,$40-49,0,0,0,1,0,0,0,0,0,USA,Education,Single,Privacy,1,Win95,English,Work,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Poor_quality,1-3_yr,98367,College_Educator
28,Equally,0,1,0,0,0,0,0,0,New_Jersey,0,0,0,1,0,0,Some_College,Never,Male,$50-74,1,0,0,0,0,0,0,0,0,USA,Management,Married,Privacy,2,,English,Home,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,1-3_yr,97101,Manager
40,Equally,1,1,0,0,0,0,0,1,Utah,0,0,0,1,0,0,Some_College,Under_25,Female,$30-39,1,0,0,0,0,0,0,0,0,USA,Other,Married,Censorship,1,,English,Home,White,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,Transgender,Yes,No,0,0,0,0,1,0,Other_sources,6-12_mo,97451,Looking
70,Dont_Know,0,0,1,0,0,0,0,0,Ohio,0,0,0,1,0,0,Special,NA,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Married,Dont_Know,3,,English,Home,White,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo,95715,Retired
26,More,0,1,0,0,0,1,0,0,Minnesota,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,1,0,0,0,0,0,0,0,USA,Professional,Other,Censorship,1,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,4-6_yr,97230,Engineer
44,Equally,0,0,1,0,0,0,0,0,British_Columbia,0,0,0,1,0,0,Masters,Under_25,Male,Over_$100,0,0,0,0,0,0,1,0,1,Canada,Computer,Married,Navigation,2,Unix,English,Primarily_work,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Cost_too_high,Over_7_yr,99326,Programmer
41,More,0,1,0,0,0,1,1,1,Florida,0,0,0,1,0,0,Other,Under_25,Female,$20-29,0,0,0,0,0,0,0,0,1,USA,Professional,Divorced,Navigation,1,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Dont_know,No,0,0,0,0,1,0,Other_sources,6-12_mo,93476,Health_Care_Worker
28,Dont_Know,0,0,1,0,0,0,0,0,Florida,0,0,0,1,0,0,College,Under_25,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Navigation,2,Macintosh,English,Primarily_home,White,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr,93984,Marketing_Professional
22,Dont_Know,0,0,0,1,0,0,0,0,North_Carolina,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Management,Single,Taxes,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr,96507,Manager
54,Dont_Know,1,1,0,0,0,0,0,0,Arkansas,0,0,0,1,0,0,College,Never,Female,$75-99,0,0,1,0,0,0,0,0,0,USA,Professional,Married,Privacy,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Already_paying,1-3_yr,56196,Other
68,Dont_Know,0,0,1,0,0,0,0,0,Washington,0,1,1,0,0,1,Some_College,Never,Male,$20-29,0,0,0,0,0,0,0,1,0,USA,Other,Divorced,Dont_Know,1,,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo,58561,Retired
21,Equally,0,1,0,0,0,0,0,0,Missouri,0,0,0,1,0,0,Some_College,Never,Male,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,1,PC_Unix,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,1-3_yr,97518,College_Student
23,More,0,1,0,1,0,1,0,0,Virginia,0,0,0,1,0,0,College,Never,Male,$10-19,0,0,0,0,0,0,0,0,1,USA,Management,Single,Censorship,1,Win95,English,Primarily_work,White,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,Yes,Heterosexual,No,No,0,1,0,0,0,1,Cost_too_high,Over_7_yr,92526,Other
48,Dont_Know,0,0,1,0,0,0,0,0,Quebec,0,0,0,1,0,0,College,Never,Male,$50-74,0,0,0,0,0,0,1,0,0,Canada,Education,Married,Privacy,2,Macintosh,French,Home,White,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,1-3_yr,93781,College_Educator
45,More,0,1,0,0,0,0,0,0,California,0,0,0,1,0,0,College,Under_25,Male,$40-49,0,0,0,0,0,0,0,0,1,USA,Professional,Divorced,Encryption,2,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,4-6_yr,94326,Accountant
30,More,1,1,0,0,0,1,0,1,Massachusetts,0,0,0,1,0,0,Masters,Under_25,Female,Over_$100,0,0,1,0,0,0,0,0,0,USA,Computer,Married,Privacy,4,Win95,English,Primarily_work,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,Yes,0,0,0,0,0,1,Other_sources,Over_7_yr,96686,Other
33,More,1,0,0,0,0,0,0,0,Colorado,0,1,0,0,0,0,Some_College,Under_25,Female,$50-74,0,0,0,0,1,0,0,0,0,USA,Computer,Single,Navigation,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Other_sources,1-3_yr,97371,Other
